id,communique,libelle_poste,libelle_emploi_rome,code_emploi_rome,numero,date_mis_en_ligne,libelle_collectivite,libelle_corps_grade,libelle_corps_grade_2,libelle_domaine,libelle_domaine_2,duree_residence_exigee,date_a_pourvoir,date_a_pourvoir_libelle,direction_libelle,direction_acronyme,service_libelle,lieu_travail,date_creation,date_cloture,presentation,emploi_resp,mission,activites_principales,activites_secondaires,conditions_particulieres,savoir,savoir_faire,comportements,commentaire_republication,contact,contact_telephone,contact_email,contact_secondaire,contact_secondaire_telephone,contact_secondaire_email,collectivite_nom_rh,collectivite_adresse_depot,collectivite_adresse_postale,collectivite_email,collectivitefax,statut,nb_postes_a_pourvoir,a_pourvoir_autre,url_pdf
62294,0,3 INFIRMIERS EN SOINS GÉNÉRAUX,,,26-0218,2026-02-05,Province Nord,infirmier en soins généraux,,Infirmiers,,,,immédiatement,,,,,2026-02-06 09:29:50+11:00,2026-05-21,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/963ea0c8927d89e9c3e6b21e8ee9ec1c/download/
63842,0,2 Responsables des équipes piscines - Henri DALY,,,26-0722,2026-05-07,,éducateur des APS,,,,,2026-07-01 00:00:00+11:00,date,,,,,2026-05-07 07:55:49+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/bee781fcf0f52dc9e17d6b6001f7a70e/download/
63611,0,Travailleur social au Service de la prévention et promotion de la santé,,,26-0639,2026-04-30,Province Sud,assistant socio-éducatif,,,,,,immédiatement,Province Sud,PVS,,,2026-04-29 09:21:17+11:00,2026-05-21,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/54d3e215112b3644aa39efb2e4d3cdc1/download/
62626,0,Educateur spécialisé ou moniteur-éducateur à la maison de l'enfance  de Bourail,,,26-0301,2026-02-26,Province Sud,assistant socio-éducatif,,,,,,immédiatement,Province Sud,PVS,,,2026-02-26 22:36:45+11:00,2026-06-11,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 15/05/26 a été reportée,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/9557adbae81914697f9e64e9d08324f1/download/
61733,0,"Educateur spécialisé ou moniteur éducateur, à la Maison de l'enfance  de Dumbéa sur mer",,,25-2037,2025-12-25,Province Sud,assistant socio-éducatif,,,,,,immédiatement,Province Sud,PVS,,,2025-12-24 08:40:13+11:00,2026-05-21,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/8e2ff6e5476c5855ddeee17b49d521ed/download/
60384,0,Médecin à l'UPASS de Thio,,,25-1601,2025-10-09,Province Sud,médecin de santé publique,,,,,,immédiatement,Province Sud,PVS,,,2025-10-09 10:38:17+11:00,2026-06-11,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 15/05/26 a été reportée,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/a12d3d4e68ce665ab9effc467eecbaca/download/
60962,0,Médecin au centre de protection maternelle et infantile,,,25-1769,2025-11-06,Province Sud,médecin de santé publique,,,,,,immédiatement,Province Sud,PVS,,,2025-11-05 14:01:32+11:00,2026-06-11,,Inspecteur,,,,,,,,La date de clôture initialement prévue le 15/05/26 a été reportée,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/5d9782ca7b38f95078137fc884c85b47/download/
58760,0,Sage-femme échographiste itinérante,,,25-1027,2025-07-03,Province Sud,sage femme,,,,,,immédiatement,Province Sud,PVS,,,2025-07-02 10:48:03+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/af7a2866967ec474bf2462606fdd715f/download/
63598,0,Secrétaire d'assemblée,,,26-0623,2026-04-30,Province des îles Loyauté,rédacteur,,,,,,immédiatement,Province des îles Loyauté,PIL,,,2026-04-29 08:38:19+11:00,2026-05-21,,Inspecteur,,,,,,,,,,,,,,,"la direction de l'administration générale de la province des îles Loyauté, service des RH",Hôtel de la province des îles Loyauté à Wé - Lifou,BP 50 - 98820 WE LIFOU,dag-recrutement@loyalty.nc,45.51.30,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/6cc33bc44e1bf88525dac414bbd61335/download/
63886,0,5 Gardiens de police municipale,,,26-0706,2026-05-10,Ville du Mont-Dore,gardien de la police municipale,,,,,,immédiatement,Ville du Mont-Dore,,,,2026-05-11 14:29:38+11:00,2026-05-28,,Inspecteur,,,,,,,,,,,,,,,,,,,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/58fe7c08da24946f29b65edaeca58707/download/
62433,0,Chef de projet SIRH,"Chef de projet (étude et développement informatique, maîtrise d'œuvre informatique)",M1805-4,26-62433/MPRH,2026-04-23,Nouvelle-Calédonie,ingénieur,technicien,Informatique,Informatique,Ingénieur 1er grade du domaine informatique : au moins égale à 5 ans. Technicien 2e grade du domaine de l'informatique : au moins égale à 10 ans.,,immédiatement,Direction du numérique et de la modernisation,DINUM,Service développement des applicatifs,DINUM (Nouméa),2026-02-18 09:26:30+11:00,2026-05-21,"La Direction du Numérique et de la Modernisation (DINUM) est chargée de définir et d'assurer la mise en œuvre de la politique de développement numérique du gouvernement de la Nouvelle-Calédonie en articulation avec la stratégie générale de la collectivité notamment en matière de transformation numérique de l'action publique, de simplification et de modernisation des services rendus grâce au numérique, de pilotage de la performance
par le levier du numérique, de développement de l'économie numérique et de développement de l'innovation technologique. Elle vise également à développer des synergies avec les usagers internes, externes, et les entreprises.

Les sections du service de développement des applicatifs assurent la conception, la réalisation et la maintenance des applications du gouvernement de la Nouvelle-Calédonie.",Chef de projet maîtrise d'œuvre,"Coordinateur d'une équipe, le chef de projet pilote l'activité de conception, de développement et de maintenance du système d'information des ressources humaines (SIRH), en lien avec la vision fonctionnelle portée par la Direction des Ressources Humaines et de la Fonction Publique Territoriale (DRHFPNC) à la définition de laquelle il contribue. 

Dans une logique devops de type ""you build it, you run it"",(""Vous le concevez, vous en êtes responsable"") :
- Il garantit la qualité, la sécurité, et  la cohérence technique des développements faits dans les applications du SIRH (notamment: Tiarhé et MonPortailRH).
- Il organise la gestion des incidents en lien avec le Centre de Relation Usagers et la DRH.
- Il pilote la maintenance et l'exploitation de l'ensemble des applications du SIRH.
- Il pilote les projets de développement ou d'intégration d'outils du SIRH, installés localement ou utilisés dans le cloud, en cohérence avec le reste du système d'information du gouvernement et dans le respect des règles notamment de sécurité, d'interopérabilité et de protection des données personnelles.
- Il anime et coordonne directement l'équipe de développement et les éventuels prestataires. 
- Il participe au recrutement de ses collègues et organise leur formation en cas de besoin.","- Participer à l'élaboration de la vision fonctionnelle du SIRH de la DRHFPNC et contribuer à la traduction de cette dernière en une feuille de route opérationnelle.
- Assurer le pilotage direct  et le suivi des développements sur le progiciel HRAccess Suite 9 (application Tiarhé).
- Suivre et coordonner les développements effectués par son équipe et ses prestataires.
- Veiller à la montée en compétence de l'équipe en fonction des besoins.
- Remonter régulièrement  les informations nécessaires au bon pilotage de la direction, et notamment les indicateurs d'activité et les indicateurs liés aux projets qui sont menés.
- Assurer la réalisation de projets SIRH dans le respect des délais et du budget : 
- Piloter l'analyse des besoins et rédiger les spécifications techniques, en lien avec la cellule ""projets"" de la direction.
- Contribuer au bon déroulement des tests fonctionnels et techniques en relation avec la maîtrise d'ouvrage, ainsi que des tests de sécurité avec le SOC.
- Planifier et effectuer la mise en production des applications.
- Organiser la gestion des incidents sur les outils SIRH en lien avec le processus global de gestion des incidents de la DINUM.
- Développer et maintenir la documentation technique.","- Assurer une veille technologique constante sur le progiciel HR Access Suite 9 et outils connexes.
- Participer à l'évolution de l'application MonPortailRH.
- Participer à la vie du service.",,"- Bac+2 minimum en informatique souhaitée.
- 5 ans d'expérience minimum sur un logiciel RH (HR Access Suite 9 en particulier).
- 3 ans d'expérience dans la gestion de projet.

Bonnes connaissances : 
- du domaine fonctionnel RH (gestion administrative, gestion des absences, paie, ...).
- des outils et des méthodes de gestion de projet.
- des outils de développements informatiques.

Connaissances :
- des langages de développement : Cobol, SQL, javascript, java.
- des environnements Windows / Linux et base de données relationnelles (Postgresql, Oracle). 
- des contraintes de sécurité dans des solutions de type web.
- des principaux enjeux autour de la donnée ( sécurité, exploitation dans un datawarehouse/datalake, ...).","- Gérer des projets.
- Conduire des réunions.
- Planifier et suivre des tâches.
- Maîtriser les problématiques MOA / MOE.
- Maîtriser l'expression écrite et orale.
- Reporting.","- Rigueur, méthode.
- Souci de la qualité.
- Facilité d'adaptation. 
- Goût du travail en équipe. 
- Esprit de synthèse.
- Autonomie.
- Dynamisme. 
- Esprit d'initiative. 
- Disponibilité.
- Capacité d'écoute.",,Rachel VAUDRON,27 58 88,rachel.vaudron@gouv.nc,Charles BIONDI,27 58 88,charles.biondi@gouv.nc,la direction des ressources humaines et de la fonction publique de Nouvelle Calédonie,Bureaux 106 et 107 - Section recrutement - DRHFPNC - Centre administratif Jacques Iékawé - 1er étage - 18 avenue Paul Doumer - Centre-ville de Nouméa,B.P M2 - 98849 Nouméa cedex,drhfpnc.recrutement@gouv.nc,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/57388f0ae51866ae6c8904b70c0e5baa/download/
63061,0,Conseiller pédagogique 3ème circonscription,"Coordinateur (de formateurs, de stages de formation professionnelle, pédagogique, de dispositif de formation)",K2102-1,26-63061/MPRH,2026-04-30,Nouvelle-Calédonie,instituteur,professeur des écoles,,,,2026-06-01 00:00:00+11:00,date,Direction de l'enseignement de la Nouvelle-Calédonie,DENC,3ème circonscription,NOUMEA,2026-03-27 15:53:56+11:00,2026-05-21,"La direction de l'enseignement de la Nouvelle-Calédonie est chargée :
- des programmes scolaires de l'école primaire publique, sous réserve de la compétence des provinces pour leur adaptation en fonction des réalités culturelles et linguistiques ;
- de la formation initiale et continue des maîtres de l'enseignement primaire public ;
- du contrôle pédagogique de l'enseignement primaire public, c'est à dire notamment de l'animation, de l'aide et de l'inspection pédagogiques dans les écoles publiques ;
La direction comprend La direction comprend un service pédagogique, une antenne à Koné, un service des affaires administratives, financières et de la communication, un service de la prévention du décrochage scolaire et 7 circonscriptions.

La 3ème circonscription est située en province Sud. Elle exerce sur les communes de Nouméa, Mont Dore et Yaté.",Conseiller pédagogique,"Placé  sous  l'autorité  de  l'inspecteur  de  l'enseignement  primaire  au  sein  de  la 3ème circonscription, le conseiller pédagogique est titulaire d'un CAFIPEMF (Certificat d'aptitude aux fonctions d'instituteur ou de professeur des écoles maître formateur), et détenteur de compétences avérées dans l'usage des Techniques Usuelles de l'Information et de la Communication (TUIC). Il est souhaité qu'il porte un intérêt pour la formation ouverte à distance (FOAD).
Il inscrit son action dans le cadre du projet de service de la DENC et du programme de travail de la circonscription, validé par la directrice  de l'enseignement de la Nouvelle-Calédonie.","Former les enseignants dans leurs pratiques professionnelles quotidiennes, en accompagnant en priorité les nouveaux nommés ;
- Concevoir et organiser des animations pédagogiques ;
- Assister les équipes enseignantes dans l'organisation et le fonctionnement des cycles pédagogiques, contribuer à la réalisation et au suivi des projets d'école ;
- Favoriser le développement des usages du numérique dans la mise en œuvre des programmes et du socle commun des connaissances et des compétences et promouvoir l'utilisation des nouvelles technologies en favorisant l'émergence de projets pédagogiques intégrant leur utilisation. 

Expertise pédagogique:
- Participer à l'élaboration des documents et outils d'accompagnement des nouveaux programmes ;
- Participer à la mise en œuvre des projets pédagogiques d'envergure ;
- Aider à l'intégration harmonieuse des TUIC dans les stratégies d'apprentissage et d'enseignement ;
- Participer de manière secondaire à l'élaboration de sujets de concours et à certains jurys.",Missions et/ou affectation ponctuelle sur une autre circonscription en fonction des besoins de la direction de l'enseignement.,,"Titulaire d'un  CAFIPEMF (Certificat d'aptitude aux fonctions d'instituteur ou de professeur des écoles maître formateur) ;
- Parfaite connaissance des programmes scolaires et culture pédagogique actualisée pour les 3 cycles de l'école primaire ;
- Bonne connaissance du système éducatif et de la répartition des compétences de l'enseignement en Nouvelle-Calédonie ;
- Bonne culture générale ;
- Disposer de bonnes connaissances des approches pédagogiques et didactiques ;
- Maîtriser les technologies de l'information et de la communication ;
- Bonne connaissance des TUIC et de la FOAD.","- Assister les équipes d'enseignants ;
- Organiser et mener des sessions de formation initiale et continue ;
- Concevoir des outils pédagogiques.","- Rigueur ;
- Sens de l'organisation ;
- Curiosité intellectuelle ;
- Qualités relationnelles ;
- Esprit d'équipe ;
- Sens de l'écoute ;
- Professionnalisme ;
- Capacité à rendre compte.",,Christophe DELESSERT,52 92 54,christophe.delessert@gouv.nc,Christelle VARNEY,77 62 76,christelle.varney@gouv.nc,la direction des ressources humaines et de la fonction publique de Nouvelle Calédonie,Bureaux 106 et 107 - Section recrutement - DRHFPNC - Centre administratif Jacques Iékawé - 1er étage - 18 avenue Paul Doumer - Centre-ville de Nouméa,B.P M2 - 98849 Nouméa cedex,drhfpnc.recrutement@gouv.nc,,PUBLIE,4,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/15e3cb7b4ac8a3e40dd1021e5f91628d/download/
63233,0,Educateur spécialisé en milieu ouvert - SEMOHD,"Educateur (de la protection judiciaire de la jeunesse, en milieu ouvert, socioéducatif)",K1207-1,26-63233/MPRH,2026-04-23,Nouvelle-Calédonie,assistant socio-éducatif,,,,"au
moins égale à 5 ans",,immédiatement,Direction de la protection judiciaire de l'enfance et de la jeunesse,DPJEJ,Service éducatif de milieu ouvert et d'insertion,Nouméa,2026-04-07 10:47:22+11:00,2026-05-21,"La direction de la Protection judiciaire de l'enfance et de la jeunesse (DPJEJ), auparavant service rattaché à la direction des Affaires sanitaires et sociales, a été créée en novembre 2016.",Educateur spécialisé,"Sous la responsabilité du chef de service et des chefs de service éducatif du SEMOHD, l'éducateur en milieu ouvert intervient auprès de mineurs âgés de 13 à 18 ans dans le cadre d'un mandat judiciaire.
Il assure l'accompagnement socio-éducatif et le suivi des jeunes concernés par des mesures judiciaires, qu'il s'agisse d'assistance éducative (articles 375 et suivants du Code civil) ou de mesures relevant de la protection judiciaire de la jeunesse au titre de l'enfance délinquante (CJPM).","Suivi et accompagnement des mineurs dans le cadre judiciaire (pénal et civil) en milieu ouvert :
- Visites à domicile ;
- Accompagnement des jeunes dans leurs démarches ;
- Rédaction régulière de rapports (cf. référentiel mesures et projet de service) en direction des magistrats pour rendre compte de l'évolution du jeune et/ou des difficultés rencontrées ;
- Présence aux audiences ;
- Travail en équipe pluridisciplinaire (éducateurs, directrice, chef de service éducatif, assistante sociale, psychologue) ;
- Travail en concertation avec les autres services DPJEJ et en partenariat : Éducation Nationale, ASE, APEJ, Casado...;
- Permanence éducative auprès du tribunal (permanence téléphonique, dépôt des rapports et courriers DASS) ;
- Suivi des mineurs détenus en collaboration avec les éducateurs du Quartier Mineurs ;
- Participation à la vie institutionnelle par le biais d'une part des réunions de service hebdomadaire et d'autre part des différents projets en cours de réflexion.",,"- être titulaire du permis de conduire B ;
- possibilité d'adaptation de l'emploi du temps individuel au projet des mineurs pris en charge.","- Être titulaire du diplôme d'État d'éducateur Spécialisé ou de l'Attestation de validation de la formation d'éducation de la protection judiciaire de la jeunesse délivrée par l'école nationale de la protection judiciaire
de la jeunesse ;
- Évaluer et analyser les situations ;
- Élaborer un projet éducatif individualisé dans le respect des personnes, de leur culture et du cadre institutionnel ;
- Conduite d'entretien individuel et familial ;
- Maitrise des écrits à destination des magistrats ;
- Connaissance des textes relatifs à l'enfance en danger et délinquante ;
- Connaissance du référentiel mesures de la PJJ ;
- Expérience professionnelle dans la prise en charge de mineurs en difficultés ;
- Connaissance du milieu socio-culturel et des institutions de la Nouvelle-Calédonie.","- Sens du travail en équipe pluridisciplinaire et en coopération avec les services extérieurs ;
- Savoir prendre de la distance par rapport aux situations complexes.","- Sens du travail en équipe éducative et pluri-professionnelle ;
- Sens de l'écoute ;
- Engagement professionnel dans un projet collectif à construire et sens au quotidien de la responsabilité collective ;
- Empathie ;
- Déontologie ;
- Disponibilité.",Modification de la date de clôture initialement prévue le 15/05/2026,"Marie-Gabrielle TOLIKOLI-MOTUTOA , chef de service",23 20 10,marie-gabrielle.tolikoli-motutoa@gouv.nc,,,,la direction des ressources humaines et de la fonction publique de Nouvelle Calédonie,Bureaux 106 et 107 - Section recrutement - DRHFPNC - Centre administratif Jacques Iékawé - 1er étage - 18 avenue Paul Doumer - Centre-ville de Nouméa,B.P M2 - 98849 Nouméa cedex,drhfpnc.recrutement@gouv.nc,,PUBLIE,0,,https://data.gouv.nc/explore/dataset/avis-de-vacances-de-poste-avp-drhfpnc/files/7c2d0944bf3cf7400763d43291907842/download/
